#model_version:v2026.06.15,score_date:2026-08-25T12:03:58Z
cve,epss,percentile,change_type
CVE-2024-44259,0.01006,0.604,updated
CVE-2024-44264,0.00629,0.47435,updated
CVE-2024-44265,0.00631,0.47557,updated
CVE-2024-44267,0.00443,0.36726,updated
CVE-2024-44269,0.0028,0.19896,updated
CVE-2024-44270,0.00653,0.48539,updated
CVE-2024-44271,0.00123,0.02304,updated
CVE-2024-44273,0.0028,0.19936,updated
CVE-2024-44274,0.0043,0.35588,updated
CVE-2024-44275,0.00228,0.13348,updated
CVE-2024-44276,0.00259,0.17239,updated
CVE-2024-44277,0.00238,0.14541,updated
CVE-2024-44278,0.00246,0.1559,updated
CVE-2024-44279,0.00499,0.40494,updated
CVE-2024-44280,0.00237,0.1449,updated
CVE-2024-44281,0.00258,0.17158,updated
CVE-2024-44282,0.00819,0.54487,updated
CVE-2024-44284,0.00585,0.45388,updated
CVE-2024-44285,0.00664,0.49005,updated
CVE-2024-44287,0.00225,0.12997,updated
CVE-2024-44289,0.0063,0.47514,updated
CVE-2024-44291,0.00299,0.21912,updated
CVE-2024-44294,0.00853,0.55552,updated
CVE-2024-44296,0.00654,0.48612,updated
CVE-2024-44299,0.00461,0.37963,updated
CVE-2024-44300,0.00282,0.20101,updated
CVE-2024-44306,0.00183,0.0787,updated
CVE-2024-44307,0.00183,0.0787,updated
CVE-2024-44308,0.09186,0.94935,updated
CVE-2024-44309,0.22728,0.97547,updated
CVE-2024-44313,0.00711,0.50811,updated
CVE-2024-44314,0.00281,0.20065,updated
CVE-2024-44336,0.00295,0.21481,updated
CVE-2024-44449,0.00504,0.40828,updated
CVE-2024-44598,0.00381,0.30892,updated
CVE-2024-44599,0.00453,0.37454,updated
CVE-2024-44625,0.1575,0.96606,updated
CVE-2024-44731,0.00414,0.34262,updated
CVE-2024-44754,0.00217,0.11988,updated
CVE-2024-44786,0.00508,0.4107,updated
CVE-2024-44807,0.00487,0.39732,updated
CVE-2024-44843,0.00418,0.34539,updated
CVE-2024-44852,0.00587,0.45467,updated
CVE-2024-44853,0.00566,0.44421,updated
CVE-2024-44854,0.00566,0.44421,updated
CVE-2024-44855,0.00566,0.44421,updated
CVE-2024-44856,0.00566,0.44421,updated
CVE-2024-44866,0.00343,0.26868,updated
CVE-2024-44905,0.00386,0.31438,updated
CVE-2024-44906,0.00347,0.27343,updated
CVE-2024-44940,0.00759,0.52515,updated
CVE-2024-44941,0.00213,0.11399,updated
CVE-2024-44951,0.00179,0.07462,updated
CVE-2024-44958,0.00215,0.11692,updated
CVE-2024-44977,0.00253,0.1651,updated
CVE-2024-45011,0.00223,0.12715,updated
CVE-2024-45031,0.00663,0.4896,updated
CVE-2024-45052,0.00552,0.43685,updated
CVE-2024-45060,0.00478,0.39177,updated
CVE-2024-45064,0.01013,0.606,updated
CVE-2024-45068,0.00299,0.21923,updated
CVE-2024-45071,0.00232,0.13897,updated
CVE-2024-45073,0.00233,0.13927,updated
CVE-2024-45081,0.00267,0.18374,updated
CVE-2024-45082,0.00235,0.14201,updated
CVE-2024-45084,0.00408,0.3369,updated
CVE-2024-45089,0.00282,0.20176,updated
CVE-2024-45094,0.00197,0.09404,updated
CVE-2024-45106,0.00557,0.4392,updated
CVE-2024-45115,0.01082,0.62631,updated
CVE-2024-45116,0.00897,0.56896,updated
CVE-2024-45119,0.00772,0.52922,updated
CVE-2024-45120,0.0037,0.29767,updated
CVE-2024-45123,0.00437,0.36272,updated
CVE-2024-45127,0.00449,0.37202,updated
CVE-2024-45148,0.00725,0.51331,updated
CVE-2024-45153,0.00375,0.3022,updated
CVE-2024-45155,0.00415,0.34306,updated
CVE-2024-45156,0.00415,0.34305,updated
CVE-2024-45163,0.00774,0.53011,updated
CVE-2024-45193,0.00294,0.21421,updated
CVE-2024-45194,0.00467,0.38395,updated
CVE-2024-45198,0.00567,0.44473,updated
CVE-2024-45199,0.00567,0.44473,updated
CVE-2024-45204,0.00354,0.28103,updated
CVE-2024-45205,0.00122,0.02171,updated
CVE-2024-45206,0.00242,0.1511,updated
CVE-2024-45207,0.00177,0.07253,updated
CVE-2024-45208,0.00742,0.51932,updated
CVE-2024-45216,0.91561,0.99804,updated
CVE-2024-45242,0.34531,0.98292,updated
CVE-2024-45247,0.00227,0.13162,updated
CVE-2024-45260,0.03983,0.89706,updated
CVE-2024-45273,0.00092,0.00575,updated
CVE-2024-45278,0.00245,0.1552,updated
CVE-2024-45290,0.0062,0.47049,updated
CVE-2024-45291,0.00857,0.55683,updated
CVE-2024-45292,0.00324,0.24717,updated
CVE-2024-45293,0.02799,0.8538,updated
CVE-2024-45314,0.00262,0.17634,updated
CVE-2024-45318,0.01043,0.61512,updated
CVE-2024-45319,0.00235,0.14254,updated
CVE-2024-45320,0.00238,0.1453,updated
CVE-2024-45324,0.00703,0.50521,updated
CVE-2024-45329,0.00269,0.18558,updated
CVE-2024-45331,0.00206,0.10581,updated
CVE-2024-45332,0.00261,0.17518,updated
CVE-2024-45335,0.0017,0.06454,updated
CVE-2024-45337,0.03153,0.86969,updated
CVE-2024-45338,0.00874,0.56217,updated
CVE-2024-45347,0.00237,0.1452,updated
CVE-2024-45348,0.00772,0.52947,updated
CVE-2024-45366,0.00241,0.15024,updated
CVE-2024-45369,0.00568,0.44503,updated
CVE-2024-45370,0.00232,0.13871,updated
CVE-2024-45372,0.00176,0.07085,updated
CVE-2024-45386,0.00545,0.43321,updated
CVE-2024-45387,0.41542,0.9857,updated
CVE-2024-45388,0.5585,0.98964,updated
CVE-2024-45402,0.00474,0.38905,updated
CVE-2024-45404,0.00583,0.45251,updated
CVE-2024-45417,0.00184,0.07974,updated
CVE-2024-45418,0.00459,0.37861,updated
CVE-2024-45419,0.00508,0.4108,updated
CVE-2024-45420,0.00448,0.37116,updated
CVE-2024-45421,0.00584,0.45308,updated
CVE-2024-45422,0.00527,0.42315,updated
CVE-2024-45424,0.00356,0.28223,updated
CVE-2024-45425,0.00309,0.23062,updated
CVE-2024-45426,0.00304,0.22486,updated
CVE-2024-45451,0.00274,0.19245,updated
CVE-2024-45452,0.00274,0.19244,updated
CVE-2024-45453,0.00343,0.26829,updated
CVE-2024-45454,0.00311,0.23219,updated
CVE-2024-45455,0.00262,0.176,updated
CVE-2024-45456,0.00263,0.17686,updated
CVE-2024-45457,0.00263,0.17686,updated
CVE-2024-45458,0.0031,0.23184,updated
CVE-2024-45459,0.0031,0.23185,updated
CVE-2024-45460,0.00262,0.176,updated
CVE-2024-45461,0.00729,0.51468,updated
CVE-2024-45493,0.00448,0.37087,updated
CVE-2024-45494,0.00473,0.38824,updated
CVE-2024-45495,0.00179,0.0742,updated
CVE-2024-45497,0.00586,0.45404,updated
CVE-2024-45508,0.00706,0.50631,updated
CVE-2024-45510,0.00312,0.23397,updated
CVE-2024-45511,0.00312,0.23397,updated
CVE-2024-45512,0.00392,0.32074,updated
CVE-2024-45513,0.00392,0.32052,updated
CVE-2024-45514,0.00645,0.48188,updated
CVE-2024-45517,0.00531,0.42504,updated
CVE-2024-45518,0.20176,0.97258,updated
CVE-2024-45520,0.00493,0.40092,updated
CVE-2024-45538,0.00359,0.28565,updated
CVE-2024-45539,0.0047,0.38564,updated
CVE-2024-45540,0.00106,0.01192,updated
CVE-2024-45541,0.00103,0.01078,updated
CVE-2024-45543,0.00106,0.01191,updated
CVE-2024-45544,0.00106,0.01192,updated
CVE-2024-45549,0.00115,0.01733,updated
CVE-2024-45551,0.00108,0.0132,updated
CVE-2024-45552,0.00251,0.16204,updated
CVE-2024-45554,0.00102,0.01016,updated
CVE-2024-45556,0.00089,0.00455,updated
CVE-2024-45557,0.00103,0.01066,updated
CVE-2024-45560,0.00074,0.00074,updated
CVE-2024-45561,0.00101,0.00986,updated
CVE-2024-45562,0.00105,0.01175,updated
CVE-2024-45563,0.00105,0.01175,updated
CVE-2024-45564,0.00108,0.01296,updated
CVE-2024-45565,0.00076,0.00108,updated
CVE-2024-45566,0.00108,0.01305,updated
CVE-2024-45567,0.00108,0.01295,updated
CVE-2024-45568,0.00107,0.01238,updated
CVE-2024-45569,0.00485,0.39542,updated
CVE-2024-45570,0.00105,0.01175,updated
CVE-2024-45571,0.00101,0.00985,updated
CVE-2024-45573,0.00101,0.00984,updated
CVE-2024-45574,0.00108,0.01296,updated
CVE-2024-45575,0.00108,0.01296,updated
CVE-2024-45576,0.00108,0.01295,updated
CVE-2024-45577,0.00108,0.01295,updated
CVE-2024-45578,0.00108,0.01294,updated
CVE-2024-45579,0.00108,0.01295,updated
CVE-2024-45581,0.00105,0.01174,updated
CVE-2024-45582,0.00101,0.00985,updated
CVE-2024-45583,0.00105,0.01174,updated
CVE-2024-45584,0.00101,0.00985,updated
CVE-2024-45594,0.00247,0.15745,updated
CVE-2024-45613,0.00474,0.38916,updated
CVE-2024-45626,0.00782,0.53253,updated
CVE-2024-45643,0.00211,0.11205,updated
CVE-2024-45644,0.00268,0.18461,updated
CVE-2024-45650,0.00393,0.32102,updated
CVE-2024-45651,0.00296,0.2162,updated
CVE-2024-45655,0.00116,0.01774,updated
CVE-2024-45657,0.0014,0.03559,updated
CVE-2024-45658,0.00423,0.35022,updated
CVE-2024-45659,0.00359,0.28615,updated
CVE-2024-45663,0.00696,0.50254,updated
CVE-2024-45673,0.00134,0.03119,updated
CVE-2024-45674,0.00152,0.04624,updated
CVE-2024-45675,0.00109,0.0137,updated
CVE-2024-45676,0.00157,0.05094,updated
CVE-2024-45678,0.00329,0.253,updated
CVE-2024-45689,0.00391,0.31926,updated
CVE-2024-45690,0.00353,0.2799,updated
CVE-2024-45691,0.00403,0.33246,updated
CVE-2024-45693,0.00514,0.41498,updated
CVE-2024-45699,0.00348,0.27386,updated
CVE-2024-45700,0.00348,0.2736,updated
CVE-2024-45709,0.00498,0.40468,updated
CVE-2024-45712,0.00361,0.28842,updated
CVE-2024-45714,0.00837,0.5503,updated
CVE-2024-45715,0.00334,0.25844,updated
CVE-2024-45717,0.0037,0.29745,updated
CVE-2024-45718,0.00161,0.05441,updated
CVE-2024-45719,0.00229,0.13419,updated
CVE-2024-45720,0.00605,0.46321,updated
CVE-2024-45722,0.00474,0.38906,updated
CVE-2024-45731,0.00536,0.42821,updated
CVE-2024-45737,0.00213,0.11422,updated
CVE-2024-45740,0.00347,0.27333,updated
CVE-2024-45741,0.13146,0.96059,updated
CVE-2024-45755,0.00482,0.39397,updated
CVE-2024-45756,0.00482,0.39397,updated
CVE-2024-45757,0.00391,0.31899,updated
CVE-2024-45760,0.00336,0.26016,updated
CVE-2024-45761,0.00349,0.27553,updated
CVE-2024-45774,0.00266,0.1801,updated
CVE-2024-45775,0.00287,0.20622,updated
CVE-2024-45776,0.00256,0.169,updated
CVE-2024-45777,0.00239,0.14765,updated
CVE-2024-45781,0.0025,0.16111,updated
CVE-2024-45783,0.00227,0.13242,updated
CVE-2024-45793,0.00347,0.27256,updated
CVE-2024-45794,0.00743,0.5196,updated
CVE-2024-45798,0.00769,0.52837,updated
CVE-2024-45802,0.47893,0.98761,updated
CVE-2024-45803,0.00392,0.32046,updated
CVE-2024-45809,0.00373,0.30005,updated
CVE-2024-45811,0.0103,0.61099,updated
CVE-2024-45828,0.00252,0.16331,updated
CVE-2024-45836,0.00243,0.15239,updated
CVE-2024-45837,0.00325,0.24762,updated
CVE-2024-45841,0.00483,0.39446,updated
CVE-2024-45844,0.10514,0.95407,updated
CVE-2024-45847,0.00844,0.55219,updated
CVE-2024-45856,0.00502,0.40676,updated
CVE-2024-45857,0.00243,0.15218,updated
CVE-2024-45870,0.00434,0.36027,updated
CVE-2024-45920,0.00315,0.23676,updated
CVE-2024-45932,0.00397,0.32512,updated
CVE-2024-45955,0.00393,0.32162,updated
CVE-2024-45960,0.00343,0.26876,updated
CVE-2024-45962,0.0048,0.39282,updated
CVE-2024-45964,0.00346,0.27127,updated
CVE-2024-45965,0.00318,0.24061,updated
CVE-2024-45967,0.00368,0.29508,updated
CVE-2024-45979,0.00385,0.31257,updated
CVE-2024-45980,0.00385,0.31257,updated
CVE-2024-45981,0.00347,0.2735,updated
CVE-2024-45982,0.00347,0.2735,updated
CVE-2024-45983,0.00141,0.03642,updated
CVE-2024-45984,0.00317,0.2387,updated
CVE-2024-45985,0.00317,0.23869,updated
CVE-2024-45986,0.00268,0.18488,updated
CVE-2024-45987,0.00229,0.13514,updated
CVE-2024-45989,0.00315,0.23729,updated
CVE-2024-46054,0.0076,0.52562,updated
CVE-2024-46055,0.00353,0.27904,updated
CVE-2024-46060,0.00195,0.09233,updated
CVE-2024-46062,0.00195,0.09233,updated
CVE-2024-46077,0.00276,0.19417,updated
CVE-2024-46079,0.00327,0.25063,updated
CVE-2024-46080,0.00752,0.52281,updated
CVE-2024-46081,0.00304,0.22506,updated
CVE-2024-46082,0.00298,0.21844,updated
CVE-2024-46083,0.00277,0.19632,updated
CVE-2024-46084,0.00752,0.52281,updated
CVE-2024-46085,0.00224,0.12796,updated
CVE-2024-46086,0.00279,0.19775,updated
CVE-2024-46089,0.00537,0.42862,updated
CVE-2024-46226,0.00256,0.1686,updated
CVE-2024-46237,0.00299,0.21903,updated
CVE-2024-46278,0.02611,0.84233,updated
CVE-2024-46300,0.00359,0.28615,updated
CVE-2024-46329,0.00773,0.52954,updated
CVE-2024-46330,0.00767,0.52779,updated
CVE-2024-46333,0.00284,0.20318,updated
CVE-2024-46340,0.0033,0.25347,updated
CVE-2024-46341,0.00228,0.13348,updated
CVE-2024-46362,0.00304,0.22507,updated
CVE-2024-46366,0.00502,0.40654,updated
CVE-2024-46367,0.00502,0.40654,updated
CVE-2024-46372,0.00266,0.18307,updated
CVE-2024-46373,0.00491,0.40019,updated
CVE-2024-46394,0.00296,0.21639,updated
CVE-2024-46409,0.00316,0.23838,updated
CVE-2024-46410,0.00293,0.21235,updated
CVE-2024-46429,0.00578,0.45026,updated
CVE-2024-46430,0.00819,0.54488,updated
CVE-2024-46431,0.00463,0.38116,updated
CVE-2024-46432,0.0063,0.47469,updated
CVE-2024-46433,0.00533,0.42659,updated
CVE-2024-46434,0.00894,0.56802,updated
CVE-2024-46436,0.00451,0.37305,updated
CVE-2024-46437,0.01168,0.64986,updated
CVE-2024-46442,0.00532,0.42598,updated
CVE-2024-46452,0.00269,0.18589,updated
CVE-2024-46453,0.00314,0.23568,updated
CVE-2024-46455,0.00545,0.4332,updated
CVE-2024-46461,0.00574,0.44832,updated
CVE-2024-46470,0.00333,0.25657,updated
CVE-2024-46475,0.00347,0.27302,updated
CVE-2024-46484,0.01053,0.61796,updated
CVE-2024-46485,0.00178,0.07347,updated
CVE-2024-46488,0.00425,0.35193,updated
CVE-2024-46489,0.00924,0.57714,updated
CVE-2024-46494,0.00251,0.16202,updated
CVE-2024-46538,0.82259,0.99631,updated
CVE-2024-46546,0.00448,0.37098,updated
CVE-2024-46547,0.00373,0.30096,updated
CVE-2024-46548,0.00154,0.04743,updated
CVE-2024-46549,0.00351,0.27759,updated
CVE-2024-46605,0.00424,0.35131,updated
CVE-2024-46606,0.00372,0.29894,updated
CVE-2024-46607,0.00488,0.39826,updated
CVE-2024-46610,0.00442,0.36625,updated
CVE-2024-46624,0.00422,0.34955,updated
CVE-2024-46625,0.00538,0.42899,updated
CVE-2024-46654,0.00235,0.14278,updated
CVE-2024-46655,0.00356,0.28266,updated
CVE-2024-46657,0.00321,0.24302,updated
CVE-2024-46671,0.00424,0.35112,updated
CVE-2024-46683,0.00215,0.11646,updated
CVE-2024-46716,0.00229,0.13478,updated
CVE-2024-46717,0.00535,0.42761,updated
CVE-2024-46718,0.00179,0.0741,updated
CVE-2024-46720,0.0022,0.12332,updated
CVE-2024-46723,0.00253,0.16494,updated
CVE-2024-46725,0.00239,0.14751,updated
CVE-2024-46726,0.0023,0.13572,updated
CVE-2024-46728,0.0022,0.12376,updated
CVE-2024-46732,0.00231,0.13684,updated
CVE-2024-46733,0.00173,0.06732,updated
CVE-2024-46734,0.0019,0.08673,updated
CVE-2024-46735,0.00247,0.15717,updated
CVE-2024-46741,0.00246,0.15606,updated
CVE-2024-46742,0.00238,0.14542,updated
CVE-2024-46743,0.00295,0.21442,updated
CVE-2024-46751,0.00245,0.15518,updated
CVE-2024-46753,0.00243,0.15207,updated
CVE-2024-46754,0.00215,0.1172,updated
CVE-2024-46768,0.00237,0.14435,updated
CVE-2024-46769,0.00203,0.1018,updated
CVE-2024-46772,0.00239,0.14699,updated
CVE-2024-46773,0.00239,0.14699,updated
CVE-2024-46774,0.00241,0.15006,updated
CVE-2024-46776,0.00237,0.14435,updated
CVE-2024-46777,0.00248,0.15872,updated
CVE-2024-46786,0.00224,0.12768,updated
CVE-2024-46793,0.00181,0.0768,updated
CVE-2024-46794,0.00199,0.0967,updated
CVE-2024-46795,0.00276,0.19492,updated
CVE-2024-46797,0.00163,0.05684,updated
CVE-2024-46798,0.00215,0.11674,updated
CVE-2024-46799,0.00447,0.37029,updated
CVE-2024-46800,0.00268,0.18483,updated
CVE-2024-46801,0.00202,0.10065,updated
CVE-2024-46818,0.00269,0.18566,updated
CVE-2024-46820,0.00231,0.13681,updated
CVE-2024-46821,0.0026,0.1737,updated
CVE-2024-46824,0.00206,0.10583,updated
CVE-2024-46834,0.00215,0.11719,updated
CVE-2024-46854,0.00235,0.14208,updated
CVE-2024-46866,0.00147,0.04201,updated
CVE-2024-46867,0.0014,0.03575,updated
CVE-2024-46868,0.0014,0.03574,updated
CVE-2024-46874,0.00404,0.33342,updated
CVE-2024-46886,0.00378,0.30566,updated
CVE-2024-46895,0.0015,0.0444,updated
CVE-2024-46896,0.00218,0.12045,updated
CVE-2024-46899,0.00293,0.21269,updated
CVE-2024-46901,0.01943,0.78606,updated
CVE-2024-46902,0.00688,0.49976,updated
CVE-2024-46905,0.02256,0.81622,updated
CVE-2024-46906,0.40584,0.9854,updated
CVE-2024-46907,0.02256,0.81623,updated
CVE-2024-46908,0.02256,0.81622,updated
CVE-2024-46909,0.49171,0.98792,updated
CVE-2024-46910,0.00558,0.43993,updated
CVE-2024-46922,0.00567,0.44463,updated
CVE-2024-46923,0.00567,0.44463,updated
CVE-2024-46933,0.00429,0.35504,updated
CVE-2024-46934,0.00348,0.27429,updated
CVE-2024-46938,0.46063,0.98713,updated
CVE-2024-46939,0.00202,0.09974,updated
CVE-2024-46941,0.00142,0.03719,updated
CVE-2024-46954,0.00551,0.43608,updated
CVE-2024-46955,0.00297,0.21704,updated
CVE-2024-46971,0.00139,0.03483,updated
CVE-2024-46974,0.00153,0.04685,updated
CVE-2024-46975,0.00151,0.04558,updated
CVE-2024-46976,0.00271,0.18791,updated
CVE-2024-46980,0.00356,0.28295,updated
CVE-2024-46986,0.37358,0.98411,updated
CVE-2024-46988,0.00332,0.25591,updated
CVE-2024-46990,0.00463,0.38131,updated
CVE-2024-46992,0.00107,0.01233,updated
CVE-2024-46993,0.0013,0.02852,updated
CVE-2024-46999,0.00332,0.25584,updated
CVE-2024-47005,0.0046,0.3789,updated
CVE-2024-47006,0.00182,0.07772,updated
CVE-2024-47014,0.00233,0.13973,updated
CVE-2024-47023,0.00229,0.13426,updated
CVE-2024-47038,0.00213,0.11483,updated
CVE-2024-47039,0.00195,0.0914,updated
CVE-2024-47040,0.00179,0.074,updated
CVE-2024-47043,0.00387,0.31517,updated
CVE-2024-47048,0.00364,0.29147,updated
CVE-2024-47050,0.0029,0.21004,updated
CVE-2024-47051,0.01753,0.76189,updated
CVE-2024-47053,0.00711,0.50814,updated
CVE-2024-47055,0.00235,0.14195,updated
CVE-2024-47056,0.0011,0.01389,updated
CVE-2024-47057,0.00292,0.21167,updated
CVE-2024-47058,0.00203,0.1013,updated
CVE-2024-47063,0.00283,0.20287,updated
CVE-2024-47064,0.00293,0.21252,updated
CVE-2024-47067,0.00398,0.32638,updated
CVE-2024-47068,0.007,0.50437,updated
CVE-2024-47069,0.00423,0.35073,updated
CVE-2024-47071,0.0048,0.39311,updated
CVE-2024-47075,0.0032,0.24185,updated
CVE-2024-47081,0.00845,0.55236,updated
CVE-2024-47082,0.0023,0.13582,updated
CVE-2024-47084,0.00502,0.40694,updated
CVE-2024-47090,0.00198,0.09561,updated
CVE-2024-47092,0.00364,0.29081,updated
CVE-2024-47094,0.00212,0.11355,updated
CVE-2024-47103,0.00216,0.11884,updated
CVE-2024-47104,0.00329,0.25253,updated
CVE-2024-47107,0.00226,0.13131,updated
CVE-2024-47109,0.00275,0.19323,updated
CVE-2024-47115,0.00231,0.13695,updated
CVE-2024-47116,0.00218,0.12094,updated
CVE-2024-47117,0.00223,0.12641,updated
CVE-2024-47119,0.00266,0.18021,updated
CVE-2024-47133,0.00904,0.57101,updated
CVE-2024-47137,0.00167,0.06169,updated
CVE-2024-47138,0.00751,0.52249,updated
CVE-2024-47139,0.00547,0.43396,updated
CVE-2024-47141,0.00167,0.06185,updated
CVE-2024-47142,0.00252,0.16311,updated
CVE-2024-47143,0.00186,0.08201,updated
CVE-2024-47146,0.00282,0.2011,updated
CVE-2024-47162,0.00335,0.25921,updated
CVE-2024-47165,0.00282,0.20096,updated
CVE-2024-47181,0.00557,0.4394,updated
CVE-2024-47184,0.00519,0.4181,updated
CVE-2024-47186,0.00394,0.32209,updated
CVE-2024-47193,0.00192,0.0885,updated
CVE-2024-47212,0.00393,0.32082,updated
CVE-2024-47213,0.00393,0.32082,updated
CVE-2024-47214,0.00393,0.32081,updated
CVE-2024-47215,0.00393,0.32082,updated
CVE-2024-47217,0.00376,0.30325,updated
CVE-2024-47226,0.00289,0.2089,updated
CVE-2024-47227,0.00333,0.25717,updated
CVE-2024-47238,0.00225,0.13,updated
CVE-2024-47248,0.00692,0.5012,updated
CVE-2024-47249,0.00597,0.45874,updated
CVE-2024-47250,0.00664,0.49011,updated
CVE-2024-47252,0.00693,0.50149,updated
CVE-2024-47256,0.00153,0.04677,updated
CVE-2024-47257,0.00494,0.40176,updated
CVE-2024-47258,0.00136,0.03276,updated
CVE-2024-47260,0.00394,0.32283,updated
CVE-2024-47261,0.00358,0.28504,updated
CVE-2024-47262,0.00352,0.27843,updated
CVE-2024-47264,0.00561,0.44136,updated
CVE-2024-47265,0.00388,0.31609,updated
CVE-2024-47266,0.00467,0.38362,updated
CVE-2024-47297,0.00304,0.22502,updated
CVE-2024-47298,0.00313,0.23482,updated
CVE-2024-47299,0.00261,0.17502,updated
CVE-2024-47300,0.00273,0.19156,updated
CVE-2024-47301,0.00304,0.225,updated
CVE-2024-47302,0.0039,0.31842,updated
CVE-2024-47303,0.00226,0.13058,updated
CVE-2024-47305,0.00197,0.09477,updated
CVE-2024-47306,0.00304,0.22501,updated
CVE-2024-47307,0.00256,0.16818,updated
CVE-2024-47310,0.00262,0.17588,updated
CVE-2024-47311,0.0039,0.31842,updated
CVE-2024-47313,0.00233,0.13994,updated
CVE-2024-47314,0.00396,0.32477,updated
CVE-2024-47315,0.00212,0.11319,updated
CVE-2024-47316,0.00337,0.26179,updated
CVE-2024-47317,0.0038,0.30816,updated
CVE-2024-47318,0.00311,0.23307,updated
CVE-2024-47319,0.00438,0.36342,updated
CVE-2024-47320,0.00304,0.22502,updated
CVE-2024-47321,0.00415,0.34353,updated
CVE-2024-47322,0.00273,0.19156,updated
CVE-2024-47324,0.00518,0.41702,updated
CVE-2024-47325,0.00472,0.38717,updated
CVE-2024-47326,0.00302,0.22222,updated
CVE-2024-47327,0.00302,0.22222,updated
CVE-2024-47328,0.00498,0.40441,updated
CVE-2024-47329,0.00261,0.17469,updated
CVE-2024-47332,0.00261,0.17469,updated
CVE-2024-47333,0.00284,0.20345,updated
CVE-2024-47334,0.00421,0.34941,updated
CVE-2024-47335,0.00421,0.34941,updated
CVE-2024-47336,0.00259,0.17218,updated
CVE-2024-47337,0.0028,0.19891,updated
CVE-2024-47338,0.00423,0.35079,updated
CVE-2024-47339,0.00302,0.2222,updated
CVE-2024-47340,0.0026,0.17319,updated
CVE-2024-47341,0.00302,0.2222,updated
CVE-2024-47342,0.0026,0.17319,updated
CVE-2024-47343,0.0026,0.17318,updated
CVE-2024-47344,0.00367,0.29421,updated
CVE-2024-47345,0.00259,0.17218,updated
CVE-2024-47346,0.00302,0.22221,updated
CVE-2024-47347,0.00302,0.22221,updated
CVE-2024-47348,0.00302,0.22221,updated
CVE-2024-47349,0.00302,0.22222,updated
CVE-2024-47350,0.00416,0.34375,updated
CVE-2024-47351,0.00487,0.39749,updated
CVE-2024-47352,0.00271,0.18777,updated
CVE-2024-47353,0.00243,0.15164,updated
CVE-2024-47354,0.00316,0.23807,updated
CVE-2024-47355,0.00245,0.15471,updated
CVE-2024-47356,0.00219,0.12164,updated
CVE-2024-47357,0.00248,0.15854,updated
CVE-2024-47359,0.00303,0.22348,updated
CVE-2024-47360,0.00293,0.21237,updated
CVE-2024-47361,0.00446,0.36952,updated
CVE-2024-47362,0.00402,0.33043,updated
CVE-2024-47363,0.00247,0.15732,updated
CVE-2024-47364,0.00248,0.15856,updated
CVE-2024-47365,0.00241,0.14964,updated
CVE-2024-47366,0.00248,0.15854,updated
CVE-2024-47367,0.00304,0.22503,updated
CVE-2024-47368,0.00245,0.15471,updated
CVE-2024-47369,0.00311,0.23219,updated
CVE-2024-47370,0.00247,0.15731,updated
CVE-2024-47371,0.00261,0.17501,updated
CVE-2024-47372,0.00261,0.17503,updated
CVE-2024-47373,0.00248,0.15856,updated
CVE-2024-47374,0.0138,0.70039,updated
